datetime,Open,High,Low,Close,Volume
7/26/2024 10:00,191.9,192.22,191.64,191.791,39348
7/26/2024 9:55,192.63,192.66,191.84,191.915,58706
7/26/2024 9:50,192.6,192.9,192.32,192.57,79231
7/26/2024 9:45,191.39,192.8,191.39,192.655,70296
7/26/2024 9:40,191.19,191.44,190.38,191.27,78319
7/26/2024 9:35,191.75,191.79,190.718,191.1,55892
7/26/2024 9:30,190.51,192.26,189.622,191.64,219254
7/26/2024 9:25,192.66,192.66,189.91,190.06,8448
7/26/2024 9:20,192.54,192.78,192.236,192.236,2367
7/26/2024 9:15,192.69,193,192.23,192.51,557
7/26/2024 9:10,192.21,192.5,192.21,192.427,931
7/26/2024 9:05,192.16,192.3,192.16,192.21,490
7/26/2024 9:00,192.11,192.47,192.017,192.017,148
7/26/2024 8:55,192.402,192.402,192.2,192.364,52
7/26/2024 8:50,192.06,192.47,192.05,192.47,45
7/26/2024 8:45,192.2,192.2,191.98,191.99,806
7/26/2024 8:40,192.16,192.25,191.7,191.7,1047
7/26/2024 8:35,192.78,192.78,191.99,192.13,4470
7/26/2024 8:30,192.1,193,192.1,192.49,1256
7/26/2024 8:25,192.67,193,192.1,192.73,98
7/26/2024 8:20,192.85,192.85,192.1,192.69,168
7/26/2024 8:15,192.55,193.4,192.4,193.4,235
7/26/2024 8:10,192.86,192.9,192.71,192.71,1221
7/26/2024 8:05,192.9,193,192.8,192.8,40
7/26/2024 8:00,192.203,194.89,191.98,192.72,3112
7/26/2024 7:55,193.05,193.05,192.98,193.05,193
7/26/2024 7:50,193.11,193.21,192.74,192.8,2495
7/26/2024 7:45,193.11,193.21,193.11,193.21,32
7/26/2024 7:35,193.1,193.17,193.03,193.07,72
7/26/2024 7:30,193.2,193.2,193.11,193.11,21
7/26/2024 7:25,193.24,193.28,193.24,193.25,49
7/26/2024 7:20,193.3,193.33,193.11,193.24,74
7/26/2024 7:10,193.3,193.3,193.24,193.24,3
7/26/2024 7:05,193.31,193.4,193.06,193.16,572
7/26/2024 7:00,193.3,193.49,192.97,193.37,552
7/26/2024 6:55,193.5,193.5,193.32,193.42,177
7/26/2024 6:40,193.38,193.5,193.38,193.5,287
7/26/2024 6:30,193.17,193.17,193.17,193.17,25
7/26/2024 6:25,193.5,193.5,193.2,193.2,27
7/26/2024 6:15,193.45,193.45,193.45,193.45,1
7/26/2024 6:10,193.19,193.19,192.88,193.19,93
7/26/2024 6:05,193.12,193.23,193.12,193.23,12
7/26/2024 6:00,193.3,193.3,193.19,193.19,236
7/26/2024 5:50,193.27,193.27,193.27,193.27,3
7/26/2024 5:45,193.26,193.26,193.26,193.26,25
7/26/2024 5:40,193.59,193.59,193.22,193.22,9
7/26/2024 5:35,193.2,193.5,193.2,193.21,94
7/26/2024 5:30,193.11,193.14,193.11,193.14,32
7/26/2024 5:20,193.07,193.14,193.07,193.14,90
7/26/2024 5:15,192.96,193.14,192.96,193.14,138
7/26/2024 5:10,192.9,193,192.9,193,78
7/26/2024 5:05,192.98,193,192.95,192.95,230
7/26/2024 5:00,192.86,192.86,192.86,192.86,39
7/26/2024 4:55,192.84,192.95,192.76,192.76,199
7/26/2024 4:50,192.76,192.86,192.76,192.84,160
7/26/2024 4:45,192.73,192.75,192.73,192.75,43
7/26/2024 4:40,192.75,192.82,192.71,192.71,100
7/26/2024 4:35,192.9,192.9,192.9,192.9,2
7/26/2024 4:30,192.56,192.78,192.56,192.73,196
7/26/2024 4:05,192.39,192.39,192.39,192.39,1
7/26/2024 4:00,192.25,192.25,192.25,192.25,1
7/25/2024 19:55,192.13,192.3,192,192.3,316
7/25/2024 19:50,191.83,191.83,191.83,191.83,5
7/25/2024 19:45,191.99,192.15,191.99,192.15,423
7/25/2024 19:40,191.9,192,191.805,191.85,166
7/25/2024 19:35,191.98,192,191.8,192,4063
7/25/2024 19:30,192,192,192,192,1901
7/25/2024 19:25,192,192,191.98,191.98,11
7/25/2024 19:20,192,192,192,192,5
7/25/2024 19:15,192.3,192.3,192,192,160
7/25/2024 19:10,192.3,192.3,192.3,192.3,3
7/25/2024 19:05,192,192.3,192,192.3,17
7/25/2024 19:00,191.98,192,191.98,192,632488
7/25/2024 18:55,192,192,192,192,10
7/25/2024 18:50,192,192,192,192,102
7/25/2024 18:45,192.09,192.09,192,192,47
7/25/2024 18:40,192,192,192,192,1
7/25/2024 18:35,192.25,192.25,192.25,192.25,20
7/25/2024 18:30,191.98,192.1,191.98,192.1,632769
7/25/2024 18:25,191.99,192.13,191.99,192.1,5
7/25/2024 18:20,192.1,192.25,191.99,191.99,142
7/25/2024 18:15,192.08,192.1,191.99,192.1,6668
7/25/2024 18:10,191.98,192.1,191.98,192,2061
7/25/2024 18:05,191.98,191.98,191.98,191.98,15
7/25/2024 18:00,191.8,192.1,191.8,192.06,117
7/25/2024 17:55,191.79,191.79,191.79,191.79,25
7/25/2024 17:50,191.98,192,191.78,191.9,702
7/25/2024 17:45,192.01,192.02,192,192,52
7/25/2024 17:40,192,192.1,191.98,192.02,449
7/25/2024 17:35,192.1,192.1,191.75,192.09,408
7/25/2024 17:30,191.75,191.98,191.75,191.98,8
7/25/2024 17:25,191.7,192.01,191.7,192.01,19
7/25/2024 17:15,192.1,192.1,191.96,191.96,7
7/25/2024 17:10,191.58,192.01,191.58,192.01,9
7/25/2024 17:05,191.58,191.58,191.58,191.58,100
7/25/2024 17:00,191.58,192,191.58,191.58,8
7/25/2024 16:55,192.1,192.1,191.58,191.58,68
7/25/2024 16:50,191.95,192.1,191.95,192.1,556
7/25/2024 16:45,191.98,192.02,191.98,192.01,303
7/25/2024 16:40,192.09,192.1,191.8,191.98,822
7/25/2024 16:35,191.98,192.1,191.91,191.91,34
7/25/2024 16:30,192.06,192.09,191.98,191.98,16780
7/25/2024 16:25,191.95,192.1,191.84,191.84,18
7/25/2024 16:20,191.98,192.38,191.84,192.2,13001
7/25/2024 16:15,191.98,192.39,191.79,192.36,423
7/25/2024 16:10,191.98,191.98,191.79,191.86,632834
7/25/2024 16:05,191.98,191.98,191.8,191.83,5908
7/25/2024 16:00,192.04,192.09,191.98,191.98,1384825
7/25/2024 15:55,191.91,192.39,191.75,192.09,425427
7/25/2024 15:50,192.46,192.505,191.761,191.93,159100
7/25/2024 15:45,192.26,192.63,191.795,192.5,128543
7/25/2024 15:40,192.545,192.68,192.03,192.26,80733
7/25/2024 15:35,193.12,193.22,192.39,192.57,91097
7/25/2024 15:30,193.89,193.9,193.11,193.16,72962
7/25/2024 15:25,194.41,194.6,193.81,193.81,78903
7/25/2024 15:20,193.83,194.5,193.66,194.43,58119
7/25/2024 15:15,193.83,193.945,193.69,193.855,58906
7/25/2024 15:10,193.35,193.99,193.29,193.865,98093
7/25/2024 15:05,193.49,193.49,193.31,193.39,54550
7/25/2024 15:00,193.58,193.74,193.28,193.49,93184
7/25/2024 14:55,193.44,193.93,193.42,193.54,68563
7/25/2024 14:50,192.88,193.48,192.84,193.42,52064
7/25/2024 14:45,193.27,193.37,192.85,192.905,40928
7/25/2024 14:40,193.275,193.63,193.09,193.32,67993
7/25/2024 14:35,193.855,193.9,193.27,193.295,70737
7/25/2024 14:30,194.385,194.43,193.77,193.81,60198
7/25/2024 14:25,194.325,194.51,194.24,194.33,30558
7/25/2024 14:20,194.8,194.82,194.25,194.25,44006
7/25/2024 14:15,194.56,194.88,194.54,194.8,28537
7/25/2024 14:10,194.73,194.76,194.26,194.55,31332
7/25/2024 14:05,194.48,194.809,194.29,194.8,33497
7/25/2024 14:00,194.74,194.82,194.43,194.45,31578
7/25/2024 13:55,194.78,194.91,194.5,194.79,29728
7/25/2024 13:50,194.53,194.78,194.249,194.73,41056
7/25/2024 13:45,194.325,194.65,194.21,194.64,31148
7/25/2024 13:40,193.91,194.54,193.82,194.285,52054
7/25/2024 13:35,194.35,194.51,193.89,193.895,37439
7/25/2024 13:30,195.27,195.28,194.17,194.35,74443
7/25/2024 13:25,195.425,195.63,195.28,195.33,56518
7/25/2024 13:20,195.58,195.62,195.36,195.42,61692
7/25/2024 13:15,195.655,195.76,195.41,195.525,56356
7/25/2024 13:10,195.78,195.79,195.497,195.629,38734
7/25/2024 13:05,195.375,195.92,195.36,195.75,36207
7/25/2024 13:00,195.36,195.77,195.1,195.4,76926
7/25/2024 12:55,195.76,196,195.32,195.34,51570
7/25/2024 12:50,196,196.05,195.6,195.74,49825
7/25/2024 12:45,196.155,196.26,195.78,196,73283
7/25/2024 12:40,195.695,196.17,195.59,196.155,51238
7/25/2024 12:35,195.75,196.02,195.61,195.751,88386
7/25/2024 12:30,195.09,195.72,195.05,195.66,76593
7/25/2024 12:25,194.665,195.24,194.558,195.03,149397
7/25/2024 12:20,194.765,194.91,194.55,194.67,95814
7/25/2024 12:15,194.63,194.94,194.52,194.8,59677
7/25/2024 12:10,194.26,194.75,194.198,194.56,58782
7/25/2024 12:05,194.94,194.98,193.95,194.28,124632
7/25/2024 12:00,194.23,194.97,194.16,194.91,99526
7/25/2024 11:55,194.28,194.46,193.84,194.23,101923
7/25/2024 11:50,194.07,194.49,193.771,194.29,148402
7/25/2024 11:45,193.85,194.19,193.61,194.08,143811
7/25/2024 11:40,193.2,193.83,193.2,193.78,118371
7/25/2024 11:35,193.39,193.48,192.93,193.15,106135
7/25/2024 11:30,192.12,193.43,191.41,193.43,205535
7/25/2024 11:25,191.96,192.35,191.79,192.11,88676
7/25/2024 11:20,191.9,192.3,191.83,191.98,64897
7/25/2024 11:15,191.57,192.35,191.46,191.94,94584
7/25/2024 11:10,190.75,191.62,190.53,191.56,68108
7/25/2024 11:05,190.35,191.35,190.05,190.735,112447
7/25/2024 11:00,190.49,190.55,189.86,190.29,58457
7/25/2024 10:55,190.155,190.5,189.71,190.475,87312
7/25/2024 10:50,190.64,190.66,190.04,190.155,90944
7/25/2024 10:45,190.465,190.94,190.344,190.562,79030
7/25/2024 10:40,189.22,190.55,189.12,190.37,110373
7/25/2024 10:35,190.905,190.905,189.11,189.15,100525
7/25/2024 10:30,190.798,191.53,190.4,190.925,89527
7/25/2024 10:25,190.75,191.289,190.47,190.681,90485
7/25/2024 10:20,192.07,192.13,190.28,190.814,135515
7/25/2024 10:15,191.635,192.3,191.58,192.125,117784
7/25/2024 10:10,192.575,192.72,191.58,191.64,210903
7/25/2024 10:05,192.555,192.78,191.88,192.56,204750
7/25/2024 10:00,192.39,192.76,191.49,192.55,199408
7/25/2024 9:55,191.82,192.73,191.62,192.33,290888
7/25/2024 9:50,190.9,192.05,190,191.87,243401
7/25/2024 9:45,190.531,191.2,189.77,190.735,265654
7/25/2024 9:40,187.05,190.63,187.05,190.5,411870
7/25/2024 9:35,187.25,187.515,185.3,186.925,317128
7/25/2024 9:30,186.8,189.3,185.5,186.99,608692
7/25/2024 9:25,186.8,186.92,183.65,186.5,28360
7/25/2024 9:20,187.154,187.95,186.2,186.8,18153
7/25/2024 9:15,187.7,188.1,187.11,187.11,8747
7/25/2024 9:10,188.58,188.6,187.5,187.59,13748
7/25/2024 9:05,188.749,188.75,188.14,188.49,1911
7/25/2024 9:00,189.3,189.45,188.32,188.5,7984
7/25/2024 8:55,190,190,189,189.03,7138
7/25/2024 8:50,190.2,190.5,184.125,190.16,4613
7/25/2024 8:45,189.99,190.15,189.7,190.11,1888
7/25/2024 8:40,189.96,190,184.02,189.91,2575
7/25/2024 8:35,190.05,190.05,189.8,190,2483
7/25/2024 8:30,189.3,190,189.3,190,6020
7/25/2024 8:25,189.75,189.8,189.04,189.3,10565
7/25/2024 8:20,190,190,189.5,189.9,1114
7/25/2024 8:15,189.63,190.15,189.5,189.99,2830
7/25/2024 8:10,190.81,190.81,189.5,190.133,5433
7/25/2024 8:05,191,191.2,190.67,190.936,1618
7/25/2024 8:00,192.365,192.4,184.02,189.99,34622
7/25/2024 7:55,190.1,190.5,189.99,190.45,3499
7/25/2024 7:50,190.06,190.47,190,190.47,1018
7/25/2024 7:45,189.69,190.16,189.58,190.1,1165
7/25/2024 7:40,188.49,189.33,188.25,189.3,688
7/25/2024 7:35,188.2,188.95,188.08,188.08,1699
7/25/2024 7:30,190,190,188.29,188.69,10514
7/25/2024 7:25,191.25,191.3,189.66,189.84,19224
7/25/2024 7:20,191.21,191.35,191.13,191.27,895
7/25/2024 7:15,191.2,191.2,190.75,191.2,2733
7/25/2024 7:10,190.76,191.2,190.65,191.2,637
7/25/2024 7:05,191.5,191.54,190.76,190.85,1006
7/25/2024 7:00,192.19,192.45,191.51,191.51,3930
7/25/2024 6:55,192.35,193,192.35,192.86,2454
7/25/2024 6:50,192.1,192.36,192.09,192.35,1415
7/25/2024 6:45,191.83,192.35,191.83,192.24,64
7/25/2024 6:40,191.77,192.16,191.77,192.16,3
7/25/2024 6:35,191.75,192.2,191.71,192.2,492
7/25/2024 6:30,192,192,191.98,191.98,12
7/25/2024 6:25,191.98,192,191.7,191.7,1774
7/25/2024 6:20,191.51,191.95,191.51,191.91,354
7/25/2024 6:15,191.67,191.73,191.51,191.51,16
7/25/2024 6:10,191.6,191.66,191.51,191.54,399
7/25/2024 6:05,191.58,191.6,191.57,191.58,121
7/25/2024 5:55,191.59,191.59,191.56,191.57,59
7/25/2024 5:40,191.66,191.66,191.57,191.57,114
7/25/2024 5:35,191.53,191.54,191.53,191.54,9
7/25/2024 5:30,191.51,191.51,191.51,191.51,2
7/25/2024 5:25,191.46,191.55,191.46,191.52,951
7/25/2024 5:20,191.69,191.69,191.51,191.55,2156
7/25/2024 5:15,191.67,191.67,191.56,191.56,5
7/25/2024 5:10,191.59,191.73,191.58,191.69,8
7/25/2024 5:05,191.81,191.9,191.51,191.73,355
7/25/2024 5:00,191.5,191.87,191.5,191.55,142
7/25/2024 4:55,191.6,191.6,191.49,191.49,2
7/25/2024 4:50,191.8,191.9,191.8,191.85,37
7/25/2024 4:45,191.8,191.8,191.53,191.53,35
7/25/2024 4:40,191.94,191.94,191.44,191.79,127
7/25/2024 4:35,191,191.94,191,191.9,69
7/25/2024 4:30,190.86,191.73,190.53,191.73,1404
7/25/2024 4:25,190.45,190.89,190.27,190.88,898
7/25/2024 4:20,190.37,190.5,190,190.49,1137
7/25/2024 4:15,190,190.5,189.68,190.39,2683
7/25/2024 4:10,189,190.9,189,190.5,2420
7/25/2024 4:05,189.38,189.38,189,189,1137
7/25/2024 4:00,189.4,189.86,189,189.38,407
7/24/2024 19:55,189.9,189.9,189.25,189.4,1221
7/24/2024 19:50,189.7,189.9,189.55,189.9,941
7/24/2024 19:45,189.9,189.9,189.61,189.71,736
7/24/2024 19:40,189.989,190,189.54,189.9,827
7/24/2024 19:35,189.6,189.99,189.6,189.95,885
7/24/2024 19:30,189.65,189.9,189.55,189.6,55
7/24/2024 19:25,189.54,189.88,189.54,189.78,230
7/24/2024 19:20,189.41,190,189.41,189.65,1517
7/24/2024 19:15,189.444,189.6,189.2,189.6,2110
7/24/2024 19:10,189.4,189.45,189.11,189.3,537
7/24/2024 19:05,189.406,189.45,189.406,189.45,121
7/24/2024 19:00,184.02,189.45,184.02,189.35,1365174
7/24/2024 18:55,189,189.367,189,189.3,360
7/24/2024 18:50,189.3,189.35,189,189,1510
7/24/2024 18:45,189.2,189.27,189.2,189.2,161
7/24/2024 18:40,189.383,189.45,189.35,189.35,95
7/24/2024 18:35,189.4,189.4,189.25,189.25,73
7/24/2024 18:30,184.02,189.5,184.02,189.2,1365381
7/24/2024 18:25,189.48,189.5,189.2,189.48,2611
7/24/2024 18:20,189.5,189.88,189.11,189.5,3015
7/24/2024 18:15,189.5,189.99,189.2,189.9,915
7/24/2024 18:10,189.5,190,189.18,189.5,2167
7/24/2024 18:05,188.89,189.5,188.89,189.18,947
7/24/2024 18:00,189.64,189.64,188.89,189,5108
7/24/2024 17:55,188.6,190,188.11,189,8674
7/24/2024 17:50,189,189.05,188,188.6,12972
7/24/2024 17:45,189.28,189.35,189,189,23524
7/24/2024 17:40,188.34,189.4,187.51,189.25,32098
7/24/2024 17:35,189.49,189.5,188.34,188.5,18234
7/24/2024 17:30,189.75,189.75,189,189.49,12472
7/24/2024 17:25,191.1,191.31,189.45,189.95,15367
7/24/2024 17:20,191.29,191.29,189.92,191,11083
7/24/2024 17:15,190.2,191.8,190,191.44,14246
7/24/2024 17:10,189.9,190.95,184.02,190.39,159183
7/24/2024 17:05,189.76,190.22,189.56,190.104,5140
7/24/2024 17:00,190.24,190.25,189.46,189.9,7744
7/24/2024 16:55,189.2,191.2,189.02,190.25,19616
7/24/2024 16:50,188.5,189.49,188.3,189.44,8616
7/24/2024 16:45,188.05,189.518,188,188.76,30650
7/24/2024 16:40,188.5,189,188,188.09,17153
7/24/2024 16:35,190.35,190.35,186.01,188.35,44195
7/24/2024 16:30,191.438,191.44,190.3,190.3,20124
7/24/2024 16:25,191.454,192.12,190.8,191.25,18004
7/24/2024 16:20,191.67,192.33,184.02,191.56,38146
7/24/2024 16:15,184.02,193.2,184.02,191.91,84870
7/24/2024 16:10,184.02,192.33,184.02,191.97,1503583
7/24/2024 16:05,183.54,194.56,181.49,191.75,155213
7/24/2024 16:00,184.59,184.97,181.34,182.41,2802460
7/24/2024 15:55,183.66,185,183.5,184.59,565533
7/24/2024 15:50,183.94,183.98,183.64,183.64,227338
7/24/2024 15:45,184.26,184.28,183.772,183.925,150466
7/24/2024 15:40,184.06,184.27,183.99,184.27,125823
7/24/2024 15:35,184.07,184.23,184,184.06,80012
7/24/2024 15:30,183.97,184.22,183.75,184.08,94471
7/24/2024 15:25,184.015,184.02,183.81,183.97,64939
7/24/2024 15:20,183.9,184.07,183.83,184.02,69579
7/24/2024 15:15,183.55,183.9,183.52,183.87,73804
7/24/2024 15:10,183.53,183.67,183.45,183.55,46322
7/24/2024 15:05,183.61,183.67,183.44,183.505,40552
7/24/2024 15:00,183.79,183.79,183.5,183.63,63892
7/24/2024 14:55,183.52,183.79,183.51,183.775,46610
7/24/2024 14:50,183.725,183.73,183.41,183.52,71531
7/24/2024 14:45,183.75,183.86,183.7,183.725,47469
7/24/2024 14:40,183.72,183.95,183.7,183.82,48048
7/24/2024 14:35,183.83,183.83,183.65,183.738,60830
7/24/2024 14:30,183.55,183.81,183.5,183.8,56608
7/24/2024 14:25,183.503,183.61,183.435,183.53,25570
7/24/2024 14:20,183.53,183.54,183.377,183.48,29343
7/24/2024 14:15,183.56,183.75,183.52,183.532,22367
7/24/2024 14:10,183.615,183.79,183.53,183.53,33530
7/24/2024 14:05,183.38,183.69,183.36,183.621,20405
7/24/2024 14:00,183.38,183.47,183.181,183.43,20931
7/24/2024 13:55,183.37,183.58,183.365,183.368,30544
7/24/2024 13:50,183.335,183.445,183.169,183.37,120032
7/24/2024 13:45,183.86,183.86,183.31,183.32,40493
7/24/2024 13:40,183.59,183.86,183.525,183.85,31950
7/24/2024 13:35,183.345,183.62,183.29,183.56,30232
7/24/2024 13:30,183.59,183.85,183.36,183.37,35960
7/24/2024 13:25,184.08,184.21,183.57,183.63,63141
7/24/2024 13:20,184.4,184.43,184.04,184.07,50040
7/24/2024 13:15,184.36,184.56,184.3,184.37,149542
7/24/2024 13:10,184.47,184.549,184.31,184.35,25077
7/24/2024 13:05,184.48,184.49,184.35,184.48,30617
7/24/2024 13:00,184.34,184.46,184.27,184.44,35399
7/24/2024 12:55,184.28,184.38,184.2,184.34,37523
7/24/2024 12:50,184.535,184.535,184.27,184.276,26228
7/24/2024 12:45,184.29,184.67,184.29,184.56,51610
7/24/2024 12:40,184.328,184.52,184.22,184.24,31977
7/24/2024 12:35,184.68,184.8,184.31,184.31,45317
7/24/2024 12:30,184.75,184.84,184.61,184.75,56666
7/24/2024 12:25,184.725,184.77,184.62,184.75,41161
7/24/2024 12:20,184.56,184.73,184.48,184.72,31684
7/24/2024 12:15,184.46,184.59,184.42,184.52,37326
7/24/2024 12:10,184.26,184.458,184.18,184.44,91942
7/24/2024 12:05,184.075,184.3,183.96,184.3,28508
7/24/2024 12:00,183.75,184.07,183.75,184.07,18379
7/24/2024 11:55,183.65,183.76,183.51,183.71,51170
7/24/2024 11:50,183.595,183.8,183.57,183.65,20271
7/24/2024 11:45,183.47,183.58,183.41,183.58,23206
7/24/2024 11:40,183.715,183.715,183.4,183.5,24203
7/24/2024 11:35,183.74,183.86,183.64,183.74,25531
7/24/2024 11:30,183.5,183.92,183.45,183.78,29011
7/24/2024 11:25,183.42,183.61,183.37,183.505,45740
7/24/2024 11:20,183.83,183.83,183.38,183.41,45772
7/24/2024 11:15,183.91,184.12,183.645,183.86,43984
7/24/2024 11:10,183.7,183.91,183.4,183.9,55654
7/24/2024 11:05,184.02,184.02,183.52,183.68,48146
7/24/2024 11:00,184.1,184.25,183.94,184.03,41308
7/24/2024 10:55,184.365,184.49,184.13,184.13,81425
7/24/2024 10:50,184.795,184.94,184.34,184.37,63912
7/24/2024 10:45,184.29,184.81,184.23,184.795,73309
7/24/2024 10:40,184.02,184.27,183.98,184.26,35711
7/24/2024 10:35,183.95,184.07,183.85,183.975,27544
7/24/2024 10:30,183.95,184.11,183.907,184,36790
7/24/2024 10:25,183.84,184.05,183.77,184,43706
7/24/2024 10:20,183.39,184.06,183.39,183.89,41086
7/24/2024 10:15,183.365,183.56,183.265,183.41,40281
7/24/2024 10:10,183.41,183.45,183.145,183.347,54192
7/24/2024 10:05,183.46,183.97,183.31,183.423,58099
7/24/2024 10:00,183.57,183.98,183.415,183.425,41836
7/24/2024 9:55,183.575,183.74,183.25,183.675,60184
7/24/2024 9:50,183.65,183.93,183.54,183.66,38309
7/24/2024 9:45,185.07,185.071,183.69,183.745,35073
7/24/2024 9:40,184.79,185.07,184.558,185.07,69193
7/24/2024 9:35,184.32,184.93,184.25,184.86,43566
7/24/2024 9:30,184.14,184.735,183.98,184.26,74371
7/24/2024 9:25,183.45,183.94,183.25,183.94,717
7/24/2024 9:20,183.28,183.47,183.25,183.47,130
7/24/2024 9:15,183.47,183.498,183.28,183.28,493
7/24/2024 9:10,183.3,183.73,183.26,183.33,43
7/24/2024 9:05,183.55,183.55,183.35,183.35,247
7/24/2024 9:00,183.4,183.4,183.37,183.37,76
7/24/2024 8:55,183.39,183.4,183.25,183.4,274
7/24/2024 8:50,183.26,183.4,183.26,183.4,7
7/24/2024 8:45,183.52,183.73,183.25,183.718,2419
7/24/2024 8:40,183.52,183.6,183.51,183.6,76
7/24/2024 8:35,183.5,183.5,183.45,183.45,3
7/24/2024 8:30,183.55,183.6,183.4,183.6,290
7/24/2024 8:25,183.45,183.55,183.44,183.54,110
7/24/2024 8:20,183.54,183.6,183.54,183.57,142
7/24/2024 8:15,183.4,183.4,183.4,183.4,66
7/24/2024 8:10,183.5,183.6,183.45,183.55,537
7/24/2024 8:05,183.6,183.6,183.42,183.45,23
7/24/2024 8:00,183.35,184.1,183.25,183.9,911
7/24/2024 7:45,183.27,183.27,183.27,183.27,100
7/24/2024 7:40,183.49,183.49,183.49,183.49,16
7/24/2024 7:30,183.27,183.54,183.27,183.54,214
7/24/2024 7:25,183.41,183.41,183.35,183.35,101
7/24/2024 7:05,183.25,183.25,183.25,183.25,30
7/24/2024 7:00,183.54,183.55,183.54,183.55,5
7/24/2024 6:50,183.36,183.36,183.36,183.36,1
7/24/2024 6:25,183.35,183.35,183.35,183.35,2
7/24/2024 5:55,183.21,183.21,183.21,183.21,11
7/24/2024 5:50,183.21,183.21,183.21,183.21,20
7/24/2024 5:40,183.21,183.21,183.21,183.21,20
7/24/2024 5:30,183.2,183.2,183.2,183.2,5
7/24/2024 5:25,183.17,183.2,183,183,91
7/24/2024 5:20,183.2,183.2,183.2,183.2,83
7/24/2024 5:15,183.21,183.21,183.21,183.21,10
7/24/2024 4:45,183.54,183.54,183.06,183.06,3
7/24/2024 4:30,183.33,183.33,183.33,183.33,168
7/24/2024 4:20,183.33,183.33,183.33,183.33,1
7/24/2024 4:15,183.35,183.35,183.35,183.35,16
7/24/2024 4:00,184.32,187.4,183.33,183.33,328
7/23/2024 19:55,183.33,183.98,183.33,183.33,83
7/23/2024 19:50,183.33,183.33,183.33,183.33,10
7/23/2024 19:45,183.99,183.99,183.99,183.99,2
7/23/2024 19:35,183.93,183.93,183.93,183.93,2
7/23/2024 19:30,183.99,183.99,183.99,183.99,100
7/23/2024 19:25,183.99,183.99,183.99,183.99,4
7/23/2024 19:15,183.75,183.75,183.5,183.5,10
7/23/2024 19:00,184.1,184.1,183.43,183.43,288063
7/23/2024 18:45,184,184,183.99,183.99,76
7/23/2024 18:40,183.5,183.68,183.5,183.68,72
7/23/2024 18:35,184,184,184,184,200
7/23/2024 18:30,184.1,184.1,184.1,184.1,288013
7/23/2024 18:25,183.33,183.99,183.33,183.99,6
7/23/2024 18:20,184.1,184.1,184,184,16
7/23/2024 18:15,184.1,184.1,184.1,184.1,1
7/23/2024 18:05,184.05,184.49,183.33,184.49,168
7/23/2024 18:00,183.5,183.5,183.5,183.5,2
7/23/2024 17:55,183.5,183.5,183.5,183.5,25
7/23/2024 17:50,183.5,184,183.5,184,216
7/23/2024 17:45,183.75,183.75,183.51,183.75,29
7/23/2024 17:40,184.2,184.46,183.5,183.5,48
7/23/2024 17:35,184.2,184.2,184.2,184.2,25
7/23/2024 17:30,183.9,183.9,183.9,183.9,155
7/23/2024 17:25,184,184,183.89,183.9,170
7/23/2024 17:20,184,184,183.99,184,25
7/23/2024 17:10,184.2,184.2,184.2,184.2,5000
7/23/2024 17:05,184.26,184.26,183.92,183.99,387
7/23/2024 17:00,184.25,184.26,184.1,184.1,14902
7/23/2024 16:55,184.49,184.5,184.25,184.25,52
7/23/2024 16:50,185.6,185.6,185.5,185.5,30
7/23/2024 16:45,184.4,184.4,184.4,184.4,86
7/23/2024 16:40,184.25,184.25,184.25,184.25,24
7/23/2024 16:35,183.91,185.6,183.9,183.9,100
7/23/2024 16:30,184.1,184.11,184,184.11,56
7/23/2024 16:25,184.1,184.1,184.1,184.1,10
7/23/2024 16:20,184.1,184.624,183.9,183.9,300
7/23/2024 16:15,184.1,185.66,183.9,184.1,1099
7/23/2024 16:10,184.1,184.1,183.6,183.6,288015
7/23/2024 16:05,184.1,184.1,184.1,184.1,23275
7/23/2024 16:00,184.14,185.66,183.34,184.1,631440
7/23/2024 15:55,184.27,184.28,184.02,184.13,156485
7/23/2024 15:50,184.69,184.75,184.25,184.27,65328
7/23/2024 15:45,184.64,184.74,184.52,184.71,30239
7/23/2024 15:40,184.795,184.795,184.49,184.61,35046
7/23/2024 15:35,184.93,184.97,184.78,184.78,22443
7/23/2024 15:30,185.08,185.08,184.95,184.95,20095
7/23/2024 15:25,185.1,185.17,185.01,185.095,22586
7/23/2024 15:20,185.06,185.13,185.04,185.11,22004
7/23/2024 15:15,185.23,185.23,184.99,185.01,20751
7/23/2024 15:10,185.26,185.34,185.21,185.24,16199
7/23/2024 15:05,185.13,185.38,185.1,185.245,20684
7/23/2024 15:00,185.19,185.21,185.12,185.135,20626
7/23/2024 14:55,185.3,185.33,185.2,185.2,26771
7/23/2024 14:50,185.17,185.28,185.101,185.28,13900
7/23/2024 14:45,185.26,185.28,185.145,185.145,25149
7/23/2024 14:40,185.2,185.299,185.04,185.25,19087
7/23/2024 14:35,185.03,185.23,185,185.21,18263
7/23/2024 14:30,184.751,185.06,184.751,185.03,32530
7/23/2024 14:25,184.875,184.875,184.5,184.785,46613
7/23/2024 14:20,184.94,184.97,184.76,184.89,18189
7/23/2024 14:15,184.77,184.96,184.75,184.96,33651
7/23/2024 14:10,184.74,184.77,184.62,184.77,13908
7/23/2024 14:05,184.7,184.79,184.67,184.788,8861
7/23/2024 14:00,184.44,184.78,184.38,184.74,25211
7/23/2024 13:55,184.46,184.55,184.455,184.46,19022
7/23/2024 13:50,184.425,184.5,184.4,184.42,10907
7/23/2024 13:45,184.39,184.45,184.35,184.43,8897
